project_id,state_id,due_date
2898,2,2021-06-12 00:00:00
2898,3,2021-06-15 00:00:00
2898,4,2021-06-22 00:00:00
2898,5,2021-07-04 00:00:00
2899,1,2021-04-03 00:00:00
2899,2,2021-04-08 00:00:00
2899,3,2021-04-12 00:00:00
2899,4,2021-04-20 00:00:00
2899,5,2021-04-24 00:00:00
2900,1,2021-01-21 00:00:00
2900,2,2021-01-25 00:00:00
2900,3,2021-02-05 00:00:00
2900,4,2021-02-15 00:00:00
2900,5,2021-02-18 00:00:00
2901,1,2021-06-04 00:00:00
2901,2,2021-06-16 00:00:00
2901,3,2021-06-20 00:00:00
2901,4,2021-06-27 00:00:00
2901,5,2021-07-06 00:00:00
2902,1,2021-06-11 00:00:00
2902,2,2021-06-23 00:00:00
2902,3,2021-06-28 00:00:00
2902,4,2021-07-02 00:00:00
2902,5,2021-07-07 00:00:00
2903,1,2021-03-20 00:00:00
2903,2,2021-03-23 00:00:00
2903,3,2021-03-31 00:00:00
2903,4,2021-04-08 00:00:00
2903,5,2021-04-18 00:00:00
2904,1,2021-07-05 00:00:00
2904,2,2021-07-13 00:00:00
2904,3,2021-07-24 00:00:00
2904,4,2021-07-29 00:00:00
2904,5,2021-08-04 00:00:00
2905,1,2021-02-28 00:00:00
2905,2,2021-03-08 00:00:00
2905,3,2021-03-20 00:00:00
2905,4,2021-03-23 00:00:00
2905,5,2021-03-27 00:00:00
2906,1,2021-01-27 00:00:00
2906,2,2021-02-05 00:00:00
2906,3,2021-02-16 00:00:00
2906,4,2021-02-22 00:00:00
2906,5,2021-03-04 00:00:00
2907,1,2021-04-24 00:00:00
2907,2,2021-05-04 00:00:00
2907,3,2021-05-10 00:00:00
2907,4,2021-05-13 00:00:00
2907,5,2021-05-25 00:00:00
2908,1,2021-02-24 00:00:00
2908,2,2021-03-07 00:00:00
2908,3,2021-03-19 00:00:00
2908,4,2021-03-27 00:00:00
2908,5,2021-04-04 00:00:00
2909,1,2021-08-22 00:00:00
2909,2,2021-08-29 00:00:00
2909,3,2021-09-01 00:00:00
2910,1,2021-06-25 00:00:00
2910,2,2021-06-29 00:00:00
2910,3,2021-07-07 00:00:00
2910,4,2021-07-17 00:00:00
2910,5,2021-07-20 00:00:00
2911,1,2021-03-17 00:00:00
2911,2,2021-03-21 00:00:00
2911,3,2021-03-30 00:00:00
2911,4,2021-04-09 00:00:00
2911,5,2021-04-14 00:00:00
2912,1,2021-03-20 00:00:00
2912,2,2021-03-29 00:00:00
2912,3,2021-04-03 00:00:00
2912,4,2021-04-14 00:00:00
2912,5,2021-04-17 00:00:00
2913,1,2021-08-24 00:00:00
2913,2,2021-08-31 00:00:00
2914,1,2021-07-24 00:00:00
2914,2,2021-08-02 00:00:00
2914,3,2021-08-05 00:00:00
2914,4,2021-08-11 00:00:00
2914,5,2021-08-21 00:00:00
2915,1,2021-02-01 00:00:00
2915,2,2021-02-04 00:00:00
2915,3,2021-02-16 00:00:00
2915,4,2021-02-22 00:00:00
2915,5,2021-03-06 00:00:00
2916,1,2021-08-01 00:00:00
2916,2,2021-08-13 00:00:00
2916,3,2021-08-24 00:00:00
2917,1,2021-04-15 00:00:00
2917,2,2021-04-20 00:00:00
2917,3,2021-04-26 00:00:00
2917,4,2021-04-29 00:00:00
2917,5,2021-05-09 00:00:00
2918,1,2021-08-06 00:00:00
2918,2,2021-08-18 00:00:00
2918,3,2021-08-28 00:00:00
2919,1,2021-04-16 00:00:00
2919,2,2021-04-28 00:00:00
2919,3,2021-05-06 00:00:00
2919,4,2021-05-16 00:00:00
2919,5,2021-05-20 00:00:00
2920,1,2021-08-15 00:00:00
2920,2,2021-08-25 00:00:00
2921,1,2021-08-27 00:00:00
2922,1,2021-08-09 00:00:00
2922,2,2021-08-19 00:00:00
2922,3,2021-08-28 00:00:00
2923,1,2021-02-15 00:00:00
2923,2,2021-02-24 00:00:00
2923,3,2021-03-05 00:00:00
2923,4,2021-03-08 00:00:00
2923,5,2021-03-17 00:00:00
2924,1,2021-01-20 00:00:00
2924,2,2021-01-27 00:00:00
2924,3,2021-02-02 00:00:00
2924,4,2021-02-05 00:00:00
2924,5,2021-02-17 00:00:00
2925,1,2021-03-29 00:00:00
2925,2,2021-04-06 00:00:00
2925,3,2021-04-18 00:00:00
2925,4,2021-04-26 00:00:00
2925,5,2021-05-02 00:00:00
2926,1,2021-02-17 00:00:00
2926,2,2021-02-24 00:00:00
2926,3,2021-03-08 00:00:00
2926,4,2021-03-20 00:00:00
2926,5,2021-03-29 00:00:00
2927,1,2021-01-28 00:00:00
2927,2,2021-02-06 00:00:00
2927,3,2021-02-11 00:00:00
2927,4,2021-02-21 00:00:00
2927,5,2021-02-28 00:00:00
2928,1,2021-06-01 00:00:00
2928,2,2021-06-09 00:00:00
2928,3,2021-06-12 00:00:00
2928,4,2021-06-22 00:00:00
2928,5,2021-06-25 00:00:00
2929,1,2021-04-09 00:00:00
2929,2,2021-04-17 00:00:00
2929,3,2021-04-20 00:00:00
2929,4,2021-04-27 00:00:00
2929,5,2021-05-02 00:00:00
2930,1,2021-08-10 00:00:00
2930,2,2021-08-14 00:00:00
2930,3,2021-08-21 00:00:00
2930,4,2021-08-28 00:00:00
2931,1,2021-08-02 00:00:00
2931,2,2021-08-11 00:00:00
2931,3,2021-08-21 00:00:00
2931,4,2021-08-26 00:00:00
2931,5,2021-09-03 00:00:00
2932,1,2021-02-16 00:00:00
2932,2,2021-02-28 00:00:00
2932,3,2021-03-11 00:00:00
2932,4,2021-03-18 00:00:00
2932,5,2021-03-21 00:00:00
2933,1,2021-03-21 00:00:00
2933,2,2021-03-30 00:00:00
2933,3,2021-04-06 00:00:00
2933,4,2021-04-09 00:00:00
2933,5,2021-04-17 00:00:00
2934,1,2021-05-08 00:00:00
2934,2,2021-05-12 00:00:00
2934,3,2021-05-22 00:00:00
2934,4,2021-05-26 00:00:00
2934,5,2021-06-06 00:00:00
2935,1,2021-09-01 00:00:00
2936,1,2021-03-05 00:00:00
2936,2,2021-03-10 00:00:00
2936,3,2021-03-14 00:00:00
2936,4,2021-03-22 00:00:00
2936,5,2021-03-25 00:00:00
2937,1,2021-06-10 00:00:00
2937,2,2021-06-13 00:00:00
2937,3,2021-06-17 00:00:00
2937,4,2021-06-20 00:00:00
2937,5,2021-06-26 00:00:00
2938,1,2021-08-01 00:00:00
2938,2,2021-08-05 00:00:00
2938,3,2021-08-10 00:00:00
2938,4,2021-08-14 00:00:00
2938,5,2021-08-26 00:00:00
2939,1,2021-08-26 00:00:00
2940,1,2021-06-05 00:00:00
2940,2,2021-06-15 00:00:00
2940,3,2021-06-18 00:00:00
2940,4,2021-06-29 00:00:00
2940,5,2021-07-03 00:00:00
2941,1,2021-08-27 00:00:00
2942,1,2021-08-02 00:00:00
2942,2,2021-08-12 00:00:00
2942,3,2021-08-16 00:00:00
2942,4,2021-08-25 00:00:00
2942,5,2021-08-31 00:00:00
2943,1,2021-07-05 00:00:00
2943,2,2021-07-08 00:00:00
2943,3,2021-07-19 00:00:00
2943,4,2021-07-29 00:00:00
2943,5,2021-08-06 00:00:00
2944,1,2021-05-03 00:00:00
2944,2,2021-05-14 00:00:00
2944,3,2021-05-17 00:00:00
2944,4,2021-05-29 00:00:00
2944,5,2021-06-06 00:00:00
2945,1,2021-05-12 00:00:00
2945,2,2021-05-22 00:00:00
2945,3,2021-05-28 00:00:00
2945,4,2021-06-09 00:00:00
2945,5,2021-06-15 00:00:00
2946,1,2021-03-28 00:00:00
2946,2,2021-04-04 00:00:00
2946,3,2021-04-07 00:00:00
2946,4,2021-04-15 00:00:00
2946,5,2021-04-19 00:00:00
2947,1,2021-05-16 00:00:00
2947,2,2021-05-27 00:00:00
2947,3,2021-06-01 00:00:00
2947,4,2021-06-06 00:00:00
2947,5,2021-06-12 00:00:00
2948,1,2021-01-22 00:00:00
2948,2,2021-01-31 00:00:00
2948,3,2021-02-05 00:00:00
2948,4,2021-02-12 00:00:00
2948,5,2021-02-20 00:00:00
2949,1,2021-02-28 00:00:00
2949,2,2021-03-06 00:00:00
2949,3,2021-03-17 00:00:00
2949,4,2021-03-28 00:00:00
2949,5,2021-04-01 00:00:00
2950,1,2021-06-07 00:00:00
2950,2,2021-06-13 00:00:00
2950,3,2021-06-25 00:00:00
2950,4,2021-06-30 00:00:00
2950,5,2021-07-05 00:00:00
2951,1,2021-02-13 00:00:00
2951,2,2021-02-24 00:00:00
2951,3,2021-03-02 00:00:00
2951,4,2021-03-11 00:00:00
2951,5,2021-03-22 00:00:00
2952,1,2021-05-25 00:00:00
2952,2,2021-06-01 00:00:00
2952,3,2021-06-07 00:00:00
2952,4,2021-06-10 00:00:00
2952,5,2021-06-20 00:00:00
2953,1,2021-04-10 00:00:00
2953,2,2021-04-14 00:00:00
2953,3,2021-04-23 00:00:00
2953,4,2021-04-27 00:00:00
2953,5,2021-05-08 00:00:00
2954,1,2021-01-30 00:00:00
2954,2,2021-02-11 00:00:00
2954,3,2021-02-23 00:00:00
2954,4,2021-03-03 00:00:00
2954,5,2021-03-09 00:00:00
2955,1,2021-07-25 00:00:00
2955,2,2021-07-31 00:00:00
2955,3,2021-08-04 00:00:00
2955,4,2021-08-07 00:00:00
2955,5,2021-08-10 00:00:00
2956,1,2021-04-26 00:00:00
2956,2,2021-05-04 00:00:00
2956,3,2021-05-08 00:00:00
2956,4,2021-05-11 00:00:00
2956,5,2021-05-14 00:00:00
2957,1,2021-08-13 00:00:00
2957,2,2021-08-16 00:00:00
2957,3,2021-08-23 00:00:00
2957,4,2021-08-31 00:00:00
2958,1,2021-06-14 00:00:00
2958,2,2021-06-22 00:00:00
2958,3,2021-06-29 00:00:00
2958,4,2021-07-03 00:00:00
2958,5,2021-07-07 00:00:00
2959,1,2021-03-28 00:00:00
2959,2,2021-04-04 00:00:00
2959,3,2021-04-16 00:00:00
2959,4,2021-04-27 00:00:00
2959,5,2021-04-30 00:00:00
2960,1,2021-06-20 00:00:00
2960,2,2021-07-01 00:00:00
2960,3,2021-07-06 00:00:00
2960,4,2021-07-10 00:00:00
2960,5,2021-07-17 00:00:00
2961,1,2021-06-28 00:00:00
2961,2,2021-07-02 00:00:00
2961,3,2021-07-08 00:00:00
2961,4,2021-07-20 00:00:00
2961,5,2021-07-25 00:00:00
2962,1,2021-09-02 00:00:00
2963,1,2021-01-28 00:00:00
2963,2,2021-02-05 00:00:00
2963,3,2021-02-09 00:00:00
2963,4,2021-02-17 00:00:00
2963,5,2021-02-25 00:00:00
2964,1,2021-08-27 00:00:00
2965,1,2021-01-30 00:00:00
2965,2,2021-02-06 00:00:00
2965,3,2021-02-17 00:00:00
2965,4,2021-02-26 00:00:00
2965,5,2021-03-05 00:00:00
2966,1,2021-02-05 00:00:00
2966,2,2021-02-16 00:00:00
2966,3,2021-02-27 00:00:00
2966,4,2021-03-07 00:00:00
2966,5,2021-03-15 00:00:00
2967,1,2021-04-13 00:00:00
2967,2,2021-04-22 00:00:00
2967,3,2021-05-03 00:00:00
2967,4,2021-05-09 00:00:00
2967,5,2021-05-14 00:00:00
2968,1,2021-05-07 00:00:00
2968,2,2021-05-17 00:00:00
2968,3,2021-05-27 00:00:00
2968,4,2021-06-06 00:00:00
2968,5,2021-06-17 00:00:00
2969,1,2021-08-22 00:00:00
2969,2,2021-09-03 00:00:00
2970,1,2021-08-16 00:00:00
2970,2,2021-08-21 00:00:00
2970,3,2021-08-26 00:00:00
2970,4,2021-08-31 00:00:00
2971,1,2021-08-10 00:00:00
2971,2,2021-08-13 00:00:00
2971,3,2021-08-24 00:00:00
2971,4,2021-09-03 00:00:00
2972,1,2021-06-10 00:00:00
2972,2,2021-06-19 00:00:00
2972,3,2021-06-25 00:00:00
2972,4,2021-07-01 00:00:00
2972,5,2021-07-08 00:00:00
2973,1,2021-03-28 00:00:00
2973,2,2021-04-02 00:00:00
2973,3,2021-04-12 00:00:00
2973,4,2021-04-23 00:00:00
2973,5,2021-04-30 00:00:00
2974,1,2021-02-24 00:00:00
2974,2,2021-02-28 00:00:00
2974,3,2021-03-07 00:00:00
2974,4,2021-03-11 00:00:00
2974,5,2021-03-14 00:00:00
2975,1,2021-03-17 00:00:00
2975,2,2021-03-29 00:00:00
2975,3,2021-04-09 00:00:00
2975,4,2021-04-14 00:00:00
2975,5,2021-04-17 00:00:00
2976,1,2021-07-23 00:00:00
2976,2,2021-07-28 00:00:00
2976,3,2021-07-31 00:00:00
2976,4,2021-08-04 00:00:00
2976,5,2021-08-07 00:00:00
2977,1,2021-04-16 00:00:00
2977,2,2021-04-19 00:00:00
2977,3,2021-04-22 00:00:00
2977,4,2021-04-29 00:00:00
2977,5,2021-05-06 00:00:00
2978,1,2021-01-23 00:00:00
2978,2,2021-01-28 00:00:00
2978,3,2021-02-09 00:00:00
2978,4,2021-02-18 00:00:00
2978,5,2021-02-25 00:00:00
2979,1,2021-06-04 00:00:00
2979,2,2021-06-11 00:00:00
2979,3,2021-06-15 00:00:00
2979,4,2021-06-25 00:00:00
2979,5,2021-06-30 00:00:00
2980,1,2021-08-14 00:00:00
2980,2,2021-08-24 00:00:00
2980,3,2021-08-31 00:00:00
2981,1,2021-07-01 00:00:00
2981,2,2021-07-11 00:00:00
2981,3,2021-07-15 00:00:00
2981,4,2021-07-24 00:00:00
2981,5,2021-07-29 00:00:00
2982,1,2021-06-05 00:00:00
2982,2,2021-06-14 00:00:00
2982,3,2021-06-20 00:00:00
2982,4,2021-06-28 00:00:00
2982,5,2021-07-06 00:00:00
2983,1,2021-05-11 00:00:00
2983,2,2021-05-17 00:00:00
2983,3,2021-05-28 00:00:00
2983,4,2021-06-04 00:00:00
2983,5,2021-06-07 00:00:00
2984,1,2021-01-26 00:00:00
2984,2,2021-02-02 00:00:00
2984,3,2021-02-06 00:00:00
2984,4,2021-02-13 00:00:00
2984,5,2021-02-24 00:00:00
2985,1,2021-07-22 00:00:00
2985,2,2021-07-31 00:00:00
2985,3,2021-08-04 00:00:00
2985,4,2021-08-15 00:00:00
2985,5,2021-08-26 00:00:00
2986,1,2021-01-16 00:00:00
2986,2,2021-01-28 00:00:00
2986,3,2021-02-07 00:00:00
2986,4,2021-02-10 00:00:00
2986,5,2021-02-19 00:00:00
2987,1,2021-08-04 00:00:00
2987,2,2021-08-09 00:00:00
2987,3,2021-08-21 00:00:00
2987,4,2021-08-27 00:00:00
2987,5,2021-08-30 00:00:00
2988,1,2021-06-19 00:00:00
2988,2,2021-06-29 00:00:00
2988,3,2021-07-05 00:00:00
2988,4,2021-07-14 00:00:00
2988,5,2021-07-22 00:00:00
2989,1,2021-03-26 00:00:00
2989,2,2021-04-06 00:00:00
2989,3,2021-04-09 00:00:00
2989,4,2021-04-19 00:00:00
2989,5,2021-04-24 00:00:00
2990,1,2021-08-16 00:00:00
2990,2,2021-08-20 00:00:00
2990,3,2021-08-26 00:00:00
2991,1,2021-05-20 00:00:00
2991,2,2021-05-25 00:00:00
2991,3,2021-06-02 00:00:00
2991,4,2021-06-06 00:00:00
2991,5,2021-06-16 00:00:00
2992,1,2021-02-04 00:00:00
2992,2,2021-02-15 00:00:00
2992,3,2021-02-19 00:00:00
2992,4,2021-02-27 00:00:00
2992,5,2021-03-06 00:00:00
2993,1,2021-02-20 00:00:00
2993,2,2021-02-25 00:00:00
2993,3,2021-03-04 00:00:00
2993,4,2021-03-10 00:00:00
2993,5,2021-03-21 00:00:00
2994,1,2021-01-21 00:00:00
2994,2,2021-01-30 00:00:00
2994,3,2021-02-10 00:00:00
2994,4,2021-02-14 00:00:00
2994,5,2021-02-22 00:00:00
2995,1,2021-02-24 00:00:00
2995,2,2021-03-04 00:00:00
2995,3,2021-03-16 00:00:00
2995,4,2021-03-27 00:00:00
2995,5,2021-04-04 00:00:00
2996,1,2021-04-16 00:00:00
2996,2,2021-04-19 00:00:00
2996,3,2021-04-24 00:00:00
2996,4,2021-05-04 00:00:00
2996,5,2021-05-10 00:00:00
2997,1,2021-06-25 00:00:00
2997,2,2021-07-02 00:00:00
2997,3,2021-07-07 00:00:00
2997,4,2021-07-12 00:00:00
2997,5,2021-07-17 00:00:00
2998,1,2021-03-09 00:00:00
2998,2,2021-03-15 00:00:00
2998,3,2021-03-26 00:00:00
2998,4,2021-03-30 00:00:00
2998,5,2021-04-03 00:00:00
2999,1,2021-05-12 00:00:00
2999,2,2021-05-23 00:00:00
2999,3,2021-05-27 00:00:00
2999,4,2021-06-08 00:00:00
2999,5,2021-06-12 00:00:00
3000,1,2021-04-17 00:00:00
3000,2,2021-04-26 00:00:00
3000,3,2021-05-08 00:00:00
3000,4,2021-05-13 00:00:00
3000,5,2021-05-18 00:00:00
3001,1,2021-06-08 00:00:00
3001,2,2021-06-17 00:00:00
3001,3,2021-06-28 00:00:00
3001,4,2021-07-04 00:00:00
3001,5,2021-07-07 00:00:00
3002,1,2021-06-06 00:00:00
3002,2,2021-06-16 00:00:00
3002,3,2021-06-26 00:00:00
3002,4,2021-07-05 00:00:00
3002,5,2021-07-13 00:00:00
3003,1,2021-04-19 00:00:00
3003,2,2021-04-23 00:00:00
3003,3,2021-04-29 00:00:00
3003,4,2021-05-10 00:00:00
3003,5,2021-05-13 00:00:00
3004,1,2021-02-01 00:00:00
3004,2,2021-02-05 00:00:00
3004,3,2021-02-13 00:00:00
3004,4,2021-02-21 00:00:00
3004,5,2021-02-28 00:00:00
3005,1,2021-01-27 00:00:00
3005,2,2021-02-04 00:00:00
3005,3,2021-02-07 00:00:00
3005,4,2021-02-19 00:00:00
3005,5,2021-03-03 00:00:00
3006,1,2021-07-11 00:00:00
3006,2,2021-07-17 00:00:00
3006,3,2021-07-26 00:00:00
3006,4,2021-07-31 00:00:00
3006,5,2021-08-08 00:00:00
3007,1,2021-07-24 00:00:00
3007,2,2021-08-04 00:00:00
3007,3,2021-08-16 00:00:00
3007,4,2021-08-28 00:00:00
3008,1,2021-06-06 00:00:00
3008,2,2021-06-11 00:00:00
3008,3,2021-06-22 00:00:00
3008,4,2021-06-27 00:00:00
3008,5,2021-07-03 00:00:00
3009,1,2021-03-08 00:00:00
3009,2,2021-03-14 00:00:00
3009,3,2021-03-25 00:00:00
3009,4,2021-03-31 00:00:00
3009,5,2021-04-10 00:00:00
3010,1,2021-04-10 00:00:00
3010,2,2021-04-19 00:00:00
3010,3,2021-04-28 00:00:00
3010,4,2021-05-01 00:00:00
3010,5,2021-05-13 00:00:00
3011,1,2021-07-30 00:00:00
3011,2,2021-08-10 00:00:00
3011,3,2021-08-14 00:00:00
3011,4,2021-08-25 00:00:00
3011,5,2021-09-01 00:00:00
3012,1,2021-01-17 00:00:00
3012,2,2021-01-22 00:00:00
3012,3,2021-02-01 00:00:00
3012,4,2021-02-08 00:00:00
3012,5,2021-02-18 00:00:00
3013,1,2021-02-04 00:00:00
3013,2,2021-02-09 00:00:00
3013,3,2021-02-13 00:00:00
3013,4,2021-02-25 00:00:00
3013,5,2021-03-03 00:00:00
3014,1,2021-01-20 00:00:00
3014,2,2021-01-23 00:00:00
3014,3,2021-01-27 00:00:00
3014,4,2021-01-30 00:00:00
3014,5,2021-02-05 00:00:00
3015,1,2021-05-07 00:00:00
3015,2,2021-05-11 00:00:00
3015,3,2021-05-21 00:00:00
3015,4,2021-05-28 00:00:00
3015,5,2021-06-01 00:00:00
3016,1,2021-02-20 00:00:00
3016,2,2021-02-25 00:00:00
3016,3,2021-03-05 00:00:00
3016,4,2021-03-14 00:00:00
3016,5,2021-03-17 00:00:00
3017,1,2021-04-13 00:00:00
3017,2,2021-04-19 00:00:00
3017,3,2021-04-30 00:00:00
3017,4,2021-05-10 00:00:00
3017,5,2021-05-21 00:00:00
3018,1,2021-03-23 00:00:00
3018,2,2021-03-29 00:00:00
3018,3,2021-04-02 00:00:00
3018,4,2021-04-07 00:00:00
3018,5,2021-04-11 00:00:00
3019,1,2021-03-28 00:00:00
3019,2,2021-04-08 00:00:00
3019,3,2021-04-17 00:00:00
3019,4,2021-04-27 00:00:00
3019,5,2021-05-09 00:00:00
3020,1,2021-03-01 00:00:00
3020,2,2021-03-08 00:00:00
3020,3,2021-03-17 00:00:00
3020,4,2021-03-28 00:00:00
3020,5,2021-04-09 00:00:00
3021,1,2021-07-30 00:00:00
3021,2,2021-08-10 00:00:00
3021,3,2021-08-21 00:00:00
3021,4,2021-08-25 00:00:00
3021,5,2021-08-31 00:00:00
3022,1,2021-04-30 00:00:00
3022,2,2021-05-09 00:00:00
3022,3,2021-05-20 00:00:00
3022,4,2021-06-01 00:00:00
3022,5,2021-06-08 00:00:00
3023,1,2021-05-24 00:00:00
3023,2,2021-05-31 00:00:00
3023,3,2021-06-06 00:00:00
3023,4,2021-06-09 00:00:00
3023,5,2021-06-16 00:00:00
3024,1,2021-07-09 00:00:00
3024,2,2021-07-17 00:00:00
3024,3,2021-07-25 00:00:00
3024,4,2021-08-04 00:00:00
3024,5,2021-08-11 00:00:00
3025,1,2021-07-31 00:00:00
3025,2,2021-08-12 00:00:00
3025,3,2021-08-18 00:00:00
3025,4,2021-08-23 00:00:00
3025,5,2021-09-01 00:00:00
3026,1,2021-03-31 00:00:00
3026,2,2021-04-03 00:00:00
3026,3,2021-04-07 00:00:00
3026,4,2021-04-18 00:00:00
3026,5,2021-04-21 00:00:00
3027,1,2021-04-13 00:00:00
3027,2,2021-04-22 00:00:00
3027,3,2021-04-28 00:00:00
3027,4,2021-05-02 00:00:00
3027,5,2021-05-11 00:00:00
3028,1,2021-06-09 00:00:00
3028,2,2021-06-14 00:00:00
3028,3,2021-06-25 00:00:00
3028,4,2021-07-01 00:00:00
3028,5,2021-07-08 00:00:00
3029,1,2021-04-28 00:00:00
3029,2,2021-05-08 00:00:00
3029,3,2021-05-17 00:00:00
3029,4,2021-05-23 00:00:00
3029,5,2021-05-27 00:00:00
3030,1,2021-08-05 00:00:00
3030,2,2021-08-16 00:00:00
3030,3,2021-08-24 00:00:00
3031,1,2021-04-04 00:00:00
3031,2,2021-04-07 00:00:00
3031,3,2021-04-17 00:00:00
3031,4,2021-04-26 00:00:00
3031,5,2021-05-08 00:00:00
3032,1,2021-06-15 00:00:00
3032,2,2021-06-21 00:00:00
3032,3,2021-07-01 00:00:00
3032,4,2021-07-13 00:00:00
3032,5,2021-07-25 00:00:00
3033,1,2021-03-08 00:00:00
3033,2,2021-03-20 00:00:00
3033,3,2021-04-01 00:00:00
3033,4,2021-04-09 00:00:00
3033,5,2021-04-20 00:00:00
3034,1,2021-02-02 00:00:00
3034,2,2021-02-10 00:00:00
3034,3,2021-02-21 00:00:00
3034,4,2021-03-04 00:00:00
3034,5,2021-03-12 00:00:00
3035,1,2021-04-27 00:00:00
3035,2,2021-05-09 00:00:00
3035,3,2021-05-19 00:00:00
3035,4,2021-05-27 00:00:00
3035,5,2021-05-30 00:00:00
3036,1,2021-01-28 00:00:00
3036,2,2021-02-07 00:00:00
3036,3,2021-02-14 00:00:00
3036,4,2021-02-20 00:00:00
3036,5,2021-03-03 00:00:00
3037,1,2021-09-02 00:00:00
3038,1,2021-06-01 00:00:00
3038,2,2021-06-11 00:00:00
3038,3,2021-06-22 00:00:00
3038,4,2021-06-29 00:00:00
3038,5,2021-07-10 00:00:00
3039,1,2021-05-02 00:00:00
3039,2,2021-05-06 00:00:00
3039,3,2021-05-18 00:00:00
3039,4,2021-05-30 00:00:00
3039,5,2021-06-05 00:00:00
3040,1,2021-07-12 00:00:00
3040,2,2021-07-15 00:00:00
3040,3,2021-07-21 00:00:00
3040,4,2021-07-25 00:00:00
3040,5,2021-08-02 00:00:00
3041,1,2021-03-22 00:00:00
3041,2,2021-04-03 00:00:00
3041,3,2021-04-12 00:00:00
3041,4,2021-04-20 00:00:00
3041,5,2021-04-26 00:00:00
3042,1,2021-02-19 00:00:00
3042,2,2021-02-23 00:00:00
3042,3,2021-03-01 00:00:00
3042,4,2021-03-12 00:00:00
3042,5,2021-03-18 00:00:00
3043,1,2021-08-22 00:00:00
3043,2,2021-08-28 00:00:00
3043,3,2021-09-03 00:00:00
3044,1,2021-05-28 00:00:00
3044,2,2021-06-06 00:00:00
3044,3,2021-06-10 00:00:00
3044,4,2021-06-16 00:00:00
3044,5,2021-06-21 00:00:00
3045,1,2021-02-03 00:00:00
3045,2,2021-02-09 00:00:00
3045,3,2021-02-17 00:00:00
3045,4,2021-02-24 00:00:00
3045,5,2021-03-07 00:00:00
3046,1,2021-07-01 00:00:00
3046,2,2021-07-06 00:00:00
3046,3,2021-07-09 00:00:00
3046,4,2021-07-14 00:00:00
3046,5,2021-07-18 00:00:00
3047,1,2021-01-25 00:00:00
3047,2,2021-01-31 00:00:00
3047,3,2021-02-08 00:00:00
3047,4,2021-02-18 00:00:00
3047,5,2021-02-27 00:00:00
3048,1,2021-03-23 00:00:00
3048,2,2021-03-28 00:00:00
3048,3,2021-04-04 00:00:00
3048,4,2021-04-14 00:00:00
3048,5,2021-04-24 00:00:00
3049,1,2021-08-20 00:00:00
3049,2,2021-09-01 00:00:00
3050,1,2021-03-31 00:00:00
3050,2,2021-04-11 00:00:00
3050,3,2021-04-22 00:00:00
3050,4,2021-05-04 00:00:00
3050,5,2021-05-15 00:00:00
3051,1,2021-06-19 00:00:00
3051,2,2021-06-25 00:00:00
3051,3,2021-06-30 00:00:00
3051,4,2021-07-07 00:00:00
3051,5,2021-07-11 00:00:00
3052,1,2021-04-11 00:00:00
3052,2,2021-04-23 00:00:00
3052,3,2021-05-03 00:00:00
3052,4,2021-05-12 00:00:00
3052,5,2021-05-24 00:00:00
3053,1,2021-06-01 00:00:00
3053,2,2021-06-05 00:00:00
3053,3,2021-06-14 00:00:00
3053,4,2021-06-21 00:00:00
3053,5,2021-07-03 00:00:00
3054,1,2021-04-21 00:00:00
3054,2,2021-04-24 00:00:00
3054,3,2021-04-27 00:00:00
3054,4,2021-05-04 00:00:00
3054,5,2021-05-15 00:00:00
3055,1,2021-02-25 00:00:00
3055,2,2021-03-04 00:00:00
3055,3,2021-03-16 00:00:00
3055,4,2021-03-26 00:00:00
3055,5,2021-04-07 00:00:00
3056,1,2021-04-06 00:00:00
3056,2,2021-04-17 00:00:00
3056,3,2021-04-28 00:00:00
3056,4,2021-05-07 00:00:00
3056,5,2021-05-19 00:00:00
3057,1,2021-02-01 00:00:00
3057,2,2021-02-06 00:00:00
3057,3,2021-02-11 00:00:00
3057,4,2021-02-17 00:00:00
3057,5,2021-02-21 00:00:00
3058,1,2021-05-25 00:00:00
3058,2,2021-06-01 00:00:00
3058,3,2021-06-07 00:00:00
3058,4,2021-06-11 00:00:00
3058,5,2021-06-21 00:00:00
3059,1,2021-01-13 00:00:00
3059,2,2021-01-20 00:00:00
3059,3,2021-01-25 00:00:00
3059,4,2021-01-28 00:00:00
3059,5,2021-02-07 00:00:00
3060,1,2021-08-31 00:00:00
3061,1,2021-02-18 00:00:00
3061,2,2021-02-27 00:00:00
3061,3,2021-03-06 00:00:00
3061,4,2021-03-18 00:00:00
3061,5,2021-03-24 00:00:00
3062,1,2021-04-15 00:00:00
3062,2,2021-04-27 00:00:00
3062,3,2021-05-06 00:00:00
3062,4,2021-05-13 00:00:00
3062,5,2021-05-24 00:00:00
3063,1,2021-01-21 00:00:00
3063,2,2021-01-24 00:00:00
3063,3,2021-02-01 00:00:00
3063,4,2021-02-05 00:00:00
3063,5,2021-02-10 00:00:00
3064,1,2021-07-27 00:00:00
3064,2,2021-07-30 00:00:00
3064,3,2021-08-06 00:00:00
3064,4,2021-08-09 00:00:00
3064,5,2021-08-18 00:00:00
3065,1,2021-01-11 00:00:00
3065,2,2021-01-15 00:00:00
3065,3,2021-01-24 00:00:00
3065,4,2021-02-04 00:00:00
3065,5,2021-02-11 00:00:00
3066,1,2021-06-29 00:00:00
3066,2,2021-07-05 00:00:00
3066,3,2021-07-12 00:00:00
