language_id,vendor_id,movie_id,project_id,movie_title,movie_country,vendor_name,language_code,language_name
78,17,5637,5637,Siren,United States,Pactera,kde,Makonde
78,14,1287,1287,Chashme Baddoor,India,CyraCom,kde,Makonde
78,14,3134,3134,Jeff Dunham: All Over the Map,United States,CyraCom,kde,Makonde
78,14,6765,6765,The Plan,India,CyraCom,kde,Makonde
78,19,26,26,(T)ERROR,United States,Honyaku Center,kde,Makonde
78,19,2931,2931,Ibiza,United States,Honyaku Center,kde,Makonde
78,9,6654,6654,The Mayor,South Korea,Hogarth Worldwide,kde,Makonde
78,9,7486,7486,Wartime Portraits,Poland,Hogarth Worldwide,kde,Makonde
78,8,6513,6513,The IT Crowd,United Kingdom,Appen,kde,Makonde
78,8,7375,7375,Urzila Carlson: Overqualified Loser,Australia,Appen,kde,Makonde
78,16,4104,4104,Million Dollar Beach House,United States,Semantix,kde,Makonde
78,16,5032,5032,Queen of No Marriage,Taiwan,Semantix,kde,Makonde
78,16,7612,7612,Whose Streets?,United States,Semantix,kde,Makonde
78,16,7774,7774,Zoé: Panoramas,Mexico,Semantix,kde,Makonde
78,13,2128,2128,Fate/Grand Order -First Order-,Japan,Translation Bureau,kde,Makonde
78,13,6506,6506,The Invitation,United States,Translation Bureau,kde,Makonde
78,13,7582,7582,When I See You Again,Taiwan,Translation Bureau,kde,Makonde
78,7,2580,2580,Hajwala 2: Mysterious Mission,United Arab Emirates,Keywords Studios,kde,Makonde
78,7,3048,3048,Ip Man,"Hong Kong, China",Keywords Studios,kde,Makonde
78,7,6195,6195,The Cakemaker,"Israel, Germany",Keywords Studios,kde,Makonde
78,7,7233,7233,Trollhunters,"United States, Mexico",Keywords Studios,kde,Makonde
78,3,2134,2134,Fatso,India,LanguageLine Solutions,kde,Makonde
78,3,2851,2851,How to Stage a Coup,United Kingdom,LanguageLine Solutions,kde,Makonde
78,3,2911,2911,I Dream Of Dance,,LanguageLine Solutions,kde,Makonde
78,3,3952,3952,Mars,United States,LanguageLine Solutions,kde,Makonde
78,3,7457,7457,Wadjda,"Saudi Arabia, Netherlands, Germany, Jordan, United Arab Emirates, United States",LanguageLine Solutions,kde,Makonde
78,2,5282,5282,Roped,United States,Lionbridge,kde,Makonde
78,2,7214,7214,Tremors: Shrieker Island,United States,Lionbridge,kde,Makonde
134,15,2159,2159,FIGHTWORLD,,Acolad,vi,Vietnamese
134,15,2863,2863,Humko Deewana Kar Gaye,India,Acolad,vi,Vietnamese
134,4,1999,1999,Encerrados,,SDL,vi,Vietnamese
134,4,2151,2151,Ferris Bueller's Day Off,United States,SDL,vi,Vietnamese
134,4,4593,4593,"Oh, Ramona!",Romania,SDL,vi,Vietnamese
134,4,4761,4761,Paquita Salas,Spain,SDL,vi,Vietnamese
134,4,7675,7675,Wrong Kind of Black,Australia,SDL,vi,Vietnamese
134,18,5986,5986,Target,Indonesia,thebigword,vi,Vietnamese
134,18,6360,6360,The Flash,United States,thebigword,vi,Vietnamese
134,12,546,546,Answer for Heaven,,STAR Group,vi,Vietnamese
134,12,3509,3509,Laatu,India,STAR Group,vi,Vietnamese
134,12,4687,4687,Osmosis,France,STAR Group,vi,Vietnamese
134,11,5076,5076,Raising the Bar,Australia,Amplexor,vi,Vietnamese
134,1,1989,1989,EMI: Liya Hai To Chukana Padega,India,TransPerfect,vi,Vietnamese
134,1,2018,2018,Equestria Girls: Tales of Canterlot High,"United States, Canada",TransPerfect,vi,Vietnamese
134,1,6743,6743,The Parole Officer,United Kingdom,TransPerfect,vi,Vietnamese
134,5,2669,2669,He's Out There,United States,RWS Holdings,vi,Vietnamese
134,6,4407,4407,Naruto Shippûden the Movie: The Will of Fire,Japan,translate plus,vi,Vietnamese
134,10,159,159,A Christmas Catch,Canada,Welocalize,vi,Vietnamese
134,10,4579,4579,Office Girls,Taiwan,Welocalize,vi,Vietnamese
134,17,5677,5677,Smash: Motorized Mayhem,United States,Pactera,vi,Vietnamese
134,17,5756,5756,Spinning Out,United States,Pactera,vi,Vietnamese
134,17,6124,6124,The Beginning of Life 2: Outside,Brazil,Pactera,vi,Vietnamese
134,17,7025,7025,The Wrong Missy,United States,Pactera,vi,Vietnamese
134,14,817,817,Beiimaan Love,India,CyraCom,vi,Vietnamese
134,14,1737,1737,Dharmakshetra,India,CyraCom,vi,Vietnamese
134,14,3768,3768,Love Ni Bhavai,India,CyraCom,vi,Vietnamese
134,14,4223,4223,Moonlight,United States,CyraCom,vi,Vietnamese
134,14,6847,6847,The Saint,United States,CyraCom,vi,Vietnamese
134,19,2207,2207,Flinch,United Kingdom,Honyaku Center,vi,Vietnamese
134,19,2223,2223,For Grace,United States,Honyaku Center,vi,Vietnamese
134,19,3880,3880,Making Unorthodox,Germany,Honyaku Center,vi,Vietnamese
134,19,7659,7659,Woodstock,United States,Honyaku Center,vi,Vietnamese
134,9,3800,3800,Lucas Brothers: On Drugs,United States,Hogarth Worldwide,vi,Vietnamese
134,9,4652,4652,One of Us,United States,Hogarth Worldwide,vi,Vietnamese
134,8,3550,3550,Lawless,United States,Appen,vi,Vietnamese
134,8,3907,3907,Manhunt: Deadly Games,,Appen,vi,Vietnamese
134,8,7059,7059,Thor: Ragnarok,United States,Appen,vi,Vietnamese
134,16,2190,2190,Fisherman's Friends,United Kingdom,Semantix,vi,Vietnamese
134,16,2867,2867,Hunt for the Wilderpeople,New Zealand,Semantix,vi,Vietnamese
134,16,4075,4075,Middle School: The Worst Years of My Life,"United States, Cambodia",Semantix,vi,Vietnamese
134,13,2654,2654,Haunters: The Art of the Scare,United States,Translation Bureau,vi,Vietnamese
134,13,5683,5683,Snow Day,United States,Translation Bureau,vi,Vietnamese
134,13,6335,6335,The English Game,United Kingdom,Translation Bureau,vi,Vietnamese
134,13,6796,6796,The Queen of Flow,Colombia,Translation Bureau,vi,Vietnamese
134,7,4064,4064,Mi Shivajiraje Bhosale Boltoy,India,Keywords Studios,vi,Vietnamese
134,7,5473,5473,Secrets of Highclere Castle,United States,Keywords Studios,vi,Vietnamese
134,3,649,649,Aziz Ansari Live at Madison Square Garden,United States,LanguageLine Solutions,vi,Vietnamese
134,3,819,819,Being Elmo: A Puppeteer's Journey,United States,LanguageLine Solutions,vi,Vietnamese
134,2,376,376,Alejandro Riaño: Especial de stand up,Colombia,Lionbridge,vi,Vietnamese
134,2,609,609,At First Light,Canada,Lionbridge,vi,Vietnamese
134,2,4648,4648,One More Shot,United States,Lionbridge,vi,Vietnamese
65,15,2410,2410,Gigantosaurus,United States,Acolad,ki,Kikuyu
65,15,4637,4637,One 2 Ka 4,India,Acolad,ki,Kikuyu
65,15,5065,5065,Ragini MMS,India,Acolad,ki,Kikuyu
65,15,6489,6489,The Indian Detective,"Canada, Germany, South Africa",Acolad,ki,Kikuyu
65,4,2121,2121,Fast & Furious Spy Racers,United States,SDL,ki,Kikuyu
65,4,3415,3415,Kiss the Ground,United States,SDL,ki,Kikuyu
65,4,3612,3612,Let’s Eat,South Korea,SDL,ki,Kikuyu
65,18,632,632,Ava,United States,thebigword,ki,Kikuyu
65,18,4379,4379,Myths & Monsters,United Kingdom,thebigword,ki,Kikuyu
65,18,7100,7100,Timeless Season,,thebigword,ki,Kikuyu
65,18,7664,7664,Workin' Moms,Canada,thebigword,ki,Kikuyu
65,12,2428,2428,Girlfriends,United States,STAR Group,ki,Kikuyu
65,12,5234,5234,"Rob Schneider: Asian Momma, Mexican Kids",United States,STAR Group,ki,Kikuyu
65,12,6602,6602,The Little Nyonya,,STAR Group,ki,Kikuyu
65,11,3578,3578,Legion,United States,Amplexor,ki,Kikuyu
65,11,5043,5043,Quigley Down Under,"Australia, United States",Amplexor,ki,Kikuyu
65,11,7367,7367,Up Among  The Stars,Spain,Amplexor,ki,Kikuyu
65,1,3451,3451,Krish Trish and Baltiboy: Part II,,TransPerfect,ki,Kikuyu
65,1,6553,6553,The Last Boy Scout,United States,TransPerfect,ki,Kikuyu
65,1,6599,6599,The Lion Woman,"Norway, Germany",TransPerfect,ki,Kikuyu
65,5,6889,6889,The Sound of Your Heart: Reboot,South Korea,RWS Holdings,ki,Kikuyu
65,6,6773,6773,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Canada, United States",translate plus,ki,Kikuyu
65,10,5603,5603,Signal,South Korea,Welocalize,ki,Kikuyu
65,10,7533,7533,Well Done Abba,India,Welocalize,ki,Kikuyu
65,17,7265,7265,Tumi or not Tumi,,Pactera,ki,Kikuyu
65,14,54,54,100 Humans,United States,CyraCom,ki,Kikuyu
65,14,360,360,Ajaibnya Cinta,,CyraCom,ki,Kikuyu
65,14,639,639,Awake,United States,CyraCom,ki,Kikuyu
65,19,2073,2073,Extracurricular,South Korea,Honyaku Center,ki,Kikuyu
65,19,7573,7573,What's Up With Love?,Indonesia,Honyaku Center,ki,Kikuyu
65,9,1038,1038,Bon Cop Bad Cop 2,Canada,Hogarth Worldwide,ki,Kikuyu
65,9,5142,5142,Regatta,Egypt,Hogarth Worldwide,ki,Kikuyu
65,8,4588,4588,Oh My Ghost 4,,Appen,ki,Kikuyu
65,13,318,318,Adventures in Public School,"Canada, United States",Translation Bureau,ki,Kikuyu
65,13,2154,2154,Fierce,Poland,Translation Bureau,ki,Kikuyu
65,13,2276,2276,Free Willy,"United States, France, Mexico",Translation Bureau,ki,Kikuyu
65,7,5100,5100,Rangoon,India,Keywords Studios,ki,Kikuyu
65,7,5292,5292,Royal Pains,United States,Keywords Studios,ki,Kikuyu
65,7,5642,5642,Sisterakas,Philippines,Keywords Studios,ki,Kikuyu
65,7,7739,7739,Young Wallander,United Kingdom,Keywords Studios,ki,Kikuyu
65,3,1090,1090,Breaking Bad,United States,LanguageLine Solutions,ki,Kikuyu
65,3,3170,3170,Jim Gaffigan: Mr. Universe,United States,LanguageLine Solutions,ki,Kikuyu
65,3,3687,3687,Lizzie Borden Took an Ax,United States,LanguageLine Solutions,ki,Kikuyu
65,3,5717,5717,Son Of Adam,Egypt,LanguageLine Solutions,ki,Kikuyu
65,3,5995,5995,Taxi Driver,United States,LanguageLine Solutions,ki,Kikuyu
65,3,6306,6306,The Discovery,United States,LanguageLine Solutions,ki,Kikuyu
65,3,7396,7396,Veerappan,India,LanguageLine Solutions,ki,Kikuyu
65,2,5703,5703,Some Freaks,United States,Lionbridge,ki,Kikuyu
25,15,2627,2627,Hari Kondabolu: Warn Your Relatives,United States,Acolad,hr,Croatian
25,15,4730,4730,Pac's Scary Halloween,,Acolad,hr,Croatian
25,15,5304,5304,Running for Grace,United States,Acolad,hr,Croatian
25,4,5847,5847,Strictly Ballroom,"Australia, United Kingdom",SDL,hr,Croatian
25,4,6384,6384,The Game Changers,United States,SDL,hr,Croatian
25,4,6783,6783,The Princess Weiyoung,China,SDL,hr,Croatian
25,4,7203,7203,Tread,United States,SDL,hr,Croatian
25,18,59,59,100% Hotter,United Kingdom,thebigword,hr,Croatian
25,18,1751,1751,Dick Johnson Is Dead,United States,thebigword,hr,Croatian
25,18,1964,1964,El señor de los Cielos,"United States, Mexico, Colombia",thebigword,hr,Croatian
25,18,2135,2135,Fauda,Israel,thebigword,hr,Croatian
25,18,3656,3656,Little Baby Bum: Go Buster,,thebigword,hr,Croatian
25,18,4547,4547,NSU German History X,Germany,thebigword,hr,Croatian
25,12,1223,1223,Carmen Sandiego,United States,STAR Group,hr,Croatian
25,12,2020,2020,Equinox,"Denmark, United States",STAR Group,hr,Croatian
25,12,2696,2696,"Hello, My Twenties!",South Korea,STAR Group,hr,Croatian
25,12,3353,3353,Khaani,Pakistan,STAR Group,hr,Croatian
25,12,4880,4880,Platoon,"United States, United Kingdom",STAR Group,hr,Croatian
25,11,548,548,Antar: Son of Shadad,Egypt,Amplexor,hr,Croatian
25,11,1358,1358,Chris Tucker Live,United States,Amplexor,hr,Croatian
25,11,2544,2544,Grizzy et les Lemmings,France,Amplexor,hr,Croatian
25,1,2130,2130,Fate/Zero,Japan,TransPerfect,hr,Croatian
25,1,2577,2577,Haikyu!!,Japan,TransPerfect,hr,Croatian
25,1,3247,3247,Jurassic World Camp Cretaceous,United States,TransPerfect,hr,Croatian
25,5,2277,2277,Freedom at Midnight,,RWS Holdings,hr,Croatian
25,5,6010,6010,Teen Mom 2,United States,RWS Holdings,hr,Croatian
25,6,511,511,Andhakaaram,India,translate plus,hr,Croatian
25,6,945,945,Black,India,translate plus,hr,Croatian
25,6,5819,5819,Still Game,United Kingdom,translate plus,hr,Croatian
25,6,5908,5908,Superfly,United States,translate plus,hr,Croatian
25,6,7463,7463,Wake Up Sid,India,translate plus,hr,Croatian
25,10,162,162,A Christmas Prince: The Royal Wedding,United States,Welocalize,hr,Croatian
25,10,5773,5773,Sprinter,"Jamaica, United States",Welocalize,hr,Croatian
25,10,6156,6156,The Book of Eli,United States,Welocalize,hr,Croatian
25,10,6993,6993,The Wedding Party,Nigeria,Welocalize,hr,Croatian
25,10,7266,7266,TUNA GIRL,Japan,Welocalize,hr,Croatian
25,10,7529,7529,Welcome to Sajjanpur,India,Welocalize,hr,Croatian
25,17,1078,1078,Bratz: The Movie,United States,Pactera,hr,Croatian
25,17,1466,1466,Colony,United States,Pactera,hr,Croatian
25,17,4415,4415,Nasha Natasha,Uruguay,Pactera,hr,Croatian
25,17,4467,4467,Night on Earth,United Kingdom,Pactera,hr,Croatian
25,17,4571,4571,Octonauts & the Great Barrier Reef,United Kingdom,Pactera,hr,Croatian
25,14,6530,6530,The Kindness Diaries,,CyraCom,hr,Croatian
25,14,7092,7092,Tim Minchin And The Heritage Orchestra Live,United Kingdom,CyraCom,hr,Croatian
25,19,47,47,1 Chance 2 Dance,United States,Honyaku Center,hr,Croatian
25,19,167,167,A Dangerous Woman,United States,Honyaku Center,hr,Croatian
25,19,557,557,忍者ハットリくん,Japan,Honyaku Center,hr,Croatian
25,9,902,902,Big Daddy,United States,Hogarth Worldwide,hr,Croatian
25,8,3832,3832,Ma Rainey's Black Bottom: A Legacy Brought to Screen,,Appen,hr,Croatian
25,8,5804,5804,Stay Here,United States,Appen,hr,Croatian
25,16,6692,6692,The Mr. Peabody and Sherman Show,United States,Semantix,hr,Croatian
25,13,2509,2509,Grace and Frankie,United States,Translation Bureau,hr,Croatian
25,7,4264,4264,Ms. Mammy,Egypt,Keywords Studios,hr,Croatian
25,3,1178,1178,Calico Critters: The Treasure of Calico Village,,LanguageLine Solutions,hr,Croatian
25,3,2397,2397,Ghost of the Mountains,United States,LanguageLine Solutions,hr,Croatian
25,3,3637,3637,Light in the Dark,Nigeria,LanguageLine Solutions,hr,Croatian
25,3,5015,5015,Pyaar Ka Punchnama,India,LanguageLine Solutions,hr,Croatian
25,3,5411,5411,Savage Dog,United States,LanguageLine Solutions,hr,Croatian
25,3,5528,5528,Sextuplets,United States,LanguageLine Solutions,hr,Croatian
25,3,5855,5855,Strongest Deliveryman,South Korea,LanguageLine Solutions,hr,Croatian
25,3,6580,6580,The Legacy of the Bones,"Spain, Germany",LanguageLine Solutions,hr,Croatian
25,2,375,375,Albion: The Enchanted Stallion,"United States, Bulgaria",Lionbridge,hr,Croatian
30,15,2708,2708,Hero,"Hong Kong, China",Acolad,en,English
30,15,3638,3638,Like Arrows,United States,Acolad,en,English
30,15,7009,7009,The Witness Who Didn't See Anything,Egypt,Acolad,en,English
30,4,2478,2478,Good Game: The Beginning,Turkey,SDL,en,English
30,4,2710,2710,Heroes Wanted,Spain,SDL,en,English
30,4,5261,5261,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,United States,SDL,en,English
30,4,6267,6267,The Dark Crystal,"United States, United Kingdom",SDL,en,English
30,4,6285,6285,The Deep,"Canada, Australia",SDL,en,English
30,18,321,321,Afonso Padilha: Classless,Brazil,thebigword,en,English
30,18,6876,6876,The Sinking Of Van Der Wijck,Indonesia,thebigword,en,English
30,12,688,688,Bad Boys,United States,STAR Group,en,English
30,12,2590,2590,Hamburger Hill,United States,STAR Group,en,English
30,12,2972,2972,In The Dark,United States,STAR Group,en,English
30,11,3469,3469,Kung Fu Yoga,"China, India, Nepal",Amplexor,en,English
30,11,4451,4451,Never Heard,United States,Amplexor,en,English
30,11,6429,6429,The Guernsey Literary and Potato Peel Pie Society,"United Kingdom, France, United States",Amplexor,en,English
30,11,6588,6588,The Letdown,Australia,Amplexor,en,English
30,11,6820,6820,The Ridiculous 6,United States,Amplexor,en,English
30,11,7171,7171,Trailer Park Boys Live at the North Pole,Canada,Amplexor,en,English
30,1,6524,6524,The Karate Kid,"United States, China",TransPerfect,en,English
30,5,3738,3738,Louis C.K.: Hilarious,United States,RWS Holdings,en,English
30,6,3399,3399,King of Peking,"China, United States, Australia",translate plus,en,English
30,6,5478,5478,Secrets of Underground London,United Kingdom,translate plus,en,English
30,6,6834,6834,The Roommate,United States,translate plus,en,English
30,6,7686,7686,XOXO,United States,translate plus,en,English
30,10,2051,2051,Everything Sucks!,United States,Welocalize,en,English
30,10,3313,3313,Kasanova,Nigeria,Welocalize,en,English
30,17,1952,1952,El Clon,United States,Pactera,en,English
30,17,2475,2475,Gonul,Turkey,Pactera,en,English
30,17,4967,4967,Pretty Little Stalker,United States,Pactera,en,English
30,17,6689,6689,The Most Unknown,United States,Pactera,en,English
30,19,7404,7404,Velvet Colección: Grand Finale,,Honyaku Center,en,English
30,9,1883,1883,Drug Squad: Costa del Sol,Spain,Hogarth Worldwide,en,English
30,9,2219,2219,Food: Delicious Science,,Hogarth Worldwide,en,English
30,9,3257,3257,Justin Bieber: Never Say Never,United States,Hogarth Worldwide,en,English
30,9,5008,5008,Pup Star: World Tour,"Canada, Japan, United States",Hogarth Worldwide,en,English
30,8,1765,1765,Dilwale,India,Appen,en,English
30,8,3577,3577,LEGENDS OF THE HIDDEN TEMPLE,United States,Appen,en,English
30,8,4988,4988,Project Power,United States,Appen,en,English
30,8,5271,5271,"Ron White: If You Quit Listening, I'll Shut Up",United States,Appen,en,English
30,8,5597,5597,Sicilian Ghost Story,"Italy, France, Switzerland",Appen,en,English
30,8,6707,6707,The Next Skin,"Spain, Switzerland",Appen,en,English
30,8,7223,7223,"Trikal (Past, Present, Future)",India,Appen,en,English
30,8,7565,7565,What the Health,United States,Appen,en,English
30,16,6043,6043,Thank You,India,Semantix,en,English
30,16,6816,6816,The Reservoir Game,South Korea,Semantix,en,English
30,16,7712,7712,YG Future Strategy Office,South Korea,Semantix,en,English
30,13,604,604,Astronomy Club: The Sketch Show,United States,Translation Bureau,en,English
30,13,5573,5573,Shooter,United States,Translation Bureau,en,English
30,13,5952,5952,Sym-Bionic Titan,United States,Translation Bureau,en,English
30,13,5980,5980,Tanda Tanya,,Translation Bureau,en,English
30,7,63,63,13 Cameras,United States,Keywords Studios,en,English
30,7,2597,2597,Hangman,United States,Keywords Studios,en,English
30,7,5968,5968,Takki,Saudi Arabia,Keywords Studios,en,English
30,7,6058,6058,The 4th Company,"Mexico, Spain",Keywords Studios,en,English
30,7,6090,6090,The App,Italy,Keywords Studios,en,English
30,7,7746,7746,"Yours, Mine and Ours",United States,Keywords Studios,en,English
30,3,1523,1523,Crazy Delicious,United Kingdom,LanguageLine Solutions,en,English
30,3,1774,1774,Dirty Money,United States,LanguageLine Solutions,en,English
30,3,7188,7188,Transfers,"France, Belgium",LanguageLine Solutions,en,English
30,2,2070,2070,Expo,United States,Lionbridge,en,English
30,2,5718,5718,Song Exploder,United States,Lionbridge,en,English
18,15,2720,2720,Hidden Singer,South Korea,Acolad,my,Burmese
18,4,907,907,Big Mouth,United States,SDL,my,Burmese
18,4,2037,2037,Eurovision Song Contest: The Story of Fire Saga,United States,SDL,my,Burmese
18,4,2308,2308,Fukrey Boyzzz: Space Mein Fukrapanti,India,SDL,my,Burmese
18,4,3081,3081,It's Now or Never,Spain,SDL,my,Burmese
18,4,4330,4330,My Little Baby,South Korea,SDL,my,Burmese
18,4,6252,6252,The Crimes That Bind,Argentina,SDL,my,Burmese
18,18,924,924,Bill Hicks: Sane Man,United States,thebigword,my,Burmese
18,18,5727,5727,Soul Robbers,Mexico,thebigword,my,Burmese
18,18,6388,6388,The Gentleman Driver,United States,thebigword,my,Burmese
18,12,451,451,Amelia: A Tale of Two Sisters,United Kingdom,STAR Group,my,Burmese
18,12,1918,1918,Eddie - Strongman,United Kingdom,STAR Group,my,Burmese
18,12,2691,2691,Hell or High Water,United States,STAR Group,my,Burmese
18,11,611,611,Atelier,Japan,Amplexor,my,Burmese
18,11,2901,2901,I Am Not Your Negro,"Switzerland, France, Belgium, United States",Amplexor,my,Burmese
18,11,6715,6715,The Nutcracker and the Four Realms,United States,Amplexor,my,Burmese
18,1,2026,2026,"Escape from the ""Liberty"" Cinema",Poland,TransPerfect,my,Burmese
18,5,6747,6747,The Perfect Date,United States,RWS Holdings,my,Burmese
18,5,6893,6893,The Spiderwick Chronicles,United States,RWS Holdings,my,Burmese
18,6,2683,2683,Heavy Rescue: 401,Canada,translate plus,my,Burmese
18,6,4572,4572,Oddbods,"United Kingdom, Singapore",translate plus,my,Burmese
18,10,1656,1656,Deadline: Sirf 24 Ghante,India,Welocalize,my,Burmese
18,10,4294,4294,Murphy's Law of Love,Taiwan,Welocalize,my,Burmese
18,10,6735,6735,The Outpost,"United States, Bulgaria",Welocalize,my,Burmese
18,10,6855,6855,The Search for Life in Space,United States,Welocalize,my,Burmese
18,10,6924,6924,The Texas Chainsaw Massacre,United States,Welocalize,my,Burmese
18,10,7264,7264,Tum Milo Toh Sahi,India,Welocalize,my,Burmese
18,17,3876,3876,Maine Pyar Kiya,India,Pactera,my,Burmese
18,17,4479,4479,Ninja Hattori,Japan,Pactera,my,Burmese
18,14,1666,1666,Dear Santa,Canada,CyraCom,my,Burmese
18,14,3869,3869,Mahjong Heroes,Hong Kong,CyraCom,my,Burmese
18,14,3976,3976,Masaba Masaba,India,CyraCom,my,Burmese
18,14,5604,5604,Signs,Poland,CyraCom,my,Burmese
18,19,2533,2533,Green Room,United States,Honyaku Center,my,Burmese
18,9,6403,6403,The Good Cop,United States,Hogarth Worldwide,my,Burmese
18,8,1224,1224,Carmen Sandiego: To Steal or Not to Steal,"Canada, United States",Appen,my,Burmese
18,8,6031,6031,Terrace House: Opening New Doors,Japan,Appen,my,Burmese
18,16,4141,4141,Miss Me This Christmas,United States,Semantix,my,Burmese
18,16,6301,6301,The Dirt,United States,Semantix,my,Burmese
18,13,937,937,Birdshot,"Philippines, Qatar",Translation Bureau,my,Burmese
18,13,3588,3588,LEGO Jurassic World: The Indominus Escape,United States,Translation Bureau,my,Burmese
18,13,4999,4999,Puerto Ricans in Paris,United States,Translation Bureau,my,Burmese
18,13,5101,5101,Rangreza,Pakistan,Translation Bureau,my,Burmese
18,13,5453,5453,Sebastián Marcelo Wainraich,Argentina,Translation Bureau,my,Burmese
18,13,6280,6280,The Death of Mr. Lazarescu,Romania,Translation Bureau,my,Burmese
18,7,6112,6112,The Ballad of Lefty Brown,United States,Keywords Studios,my,Burmese
18,3,74,74,18 Presents,Italy,LanguageLine Solutions,my,Burmese
18,3,203,203,A Man Called God,South Korea,LanguageLine Solutions,my,Burmese
18,3,345,345,Agustín Aristarán: Soy Rada,Argentina,LanguageLine Solutions,my,Burmese
18,3,894,894,Bhouri,India,LanguageLine Solutions,my,Burmese
18,3,2297,2297,Froning: The Fittest Man in History,United States,LanguageLine Solutions,my,Burmese
18,3,3418,3418,Kita Kita,Philippines,LanguageLine Solutions,my,Burmese
18,3,4275,4275,Mujrim,India,LanguageLine Solutions,my,Burmese
18,2,2498,2498,Goon: Last of the Enforcers,Canada,Lionbridge,my,Burmese
18,2,3623,3623,Life 2.0,United States,Lionbridge,my,Burmese
18,2,7397,7397,Veerey Ki Wedding,India,Lionbridge,my,Burmese
27,15,2992,2992,Indiana Jones and the Last Crusade,United States,Acolad,da,Danish
27,4,2419,2419,Ginny Weds Sunny,India,SDL,da,Danish
27,4,3927,3927,Maradona in Mexico,"Argentina, United States, Mexico",SDL,da,Danish
27,18,2147,2147,Feminists: What Were They Thinking?,United States,thebigword,da,Danish
27,18,2425,2425,Girl's Revenge,Taiwan,thebigword,da,Danish
27,18,6324,6324,The Edge of Democracy,Brazil,thebigword,da,Danish
27,12,1470,1470,Come Sunday,United States,STAR Group,da,Danish
27,12,3620,3620,License to Drill: Louisiana,Canada,STAR Group,da,Danish
27,12,6559,6559,The Last Face,United States,STAR Group,da,Danish
27,11,2995,2995,Indiscretion,United States,Amplexor,da,Danish
27,11,5691,5691,Sofía Niño de Rivera: Exposed,Mexico,Amplexor,da,Danish
27,11,6886,6886,The Society,United States,Amplexor,da,Danish
27,11,7140,7140,Tom Segura: Disgraceful,United States,Amplexor,da,Danish
27,1,1712,1712,Designated Survivor,United States,TransPerfect,da,Danish
27,1,2469,2469,Goldstone,Australia,TransPerfect,da,Danish
27,1,2788,2788,Home Is Where the Killer Is,United States,TransPerfect,da,Danish
27,5,8,8,187,United States,RWS Holdings,da,Danish
27,5,282,282,Abducted in Plain Sight,United States,RWS Holdings,da,Danish
27,5,1609,1609,Dare Me,United States,RWS Holdings,da,Danish
27,5,2847,2847,How to Live Mortgage Free with Sarah Beeny,,RWS Holdings,da,Danish
27,6,975,975,Bleach The Movie: Fade to Black,Japan,translate plus,da,Danish
27,6,2291,2291,Friendship,India,translate plus,da,Danish
27,6,3064,3064,Isa Pa with Feelings,Philippines,translate plus,da,Danish
27,6,4364,4364,My Travel Buddy,Turkey,translate plus,da,Danish
27,6,5150,5150,ReMastered: Massacre at the Stadium,United States,translate plus,da,Danish
27,10,1095,1095,Brené Brown: The Call to Courage,,Welocalize,da,Danish
27,17,2944,2944,III Smoking Barrels,India,Pactera,da,Danish
27,17,5917,5917,Sur: The Melody of Life,India,Pactera,da,Danish
27,17,7654,7654,Women Behind Bars,United States,Pactera,da,Danish
27,14,1865,1865,Dream Home Makeover,United States,CyraCom,da,Danish
27,14,3788,3788,"Love, Surreal and Odd",Turkey,CyraCom,da,Danish
27,14,4912,4912,Pororo - The Little Penguin,South Korea,CyraCom,da,Danish
27,19,2117,2117,Fartsa,Russia,Honyaku Center,da,Danish
27,19,3393,3393,Killing Them Softly,United States,Honyaku Center,da,Danish
27,19,3585,3585,LEGO House - Home of the Brick,,Honyaku Center,da,Danish
27,19,4504,4504,Nocturnal Animals,United States,Honyaku Center,da,Danish
27,9,2010,2010,Enola Holmes,United Kingdom,Hogarth Worldwide,da,Danish
27,9,2812,2812,Horror Story,India,Hogarth Worldwide,da,Danish
27,9,4372,4372,Mystery Science Theater 3000: The Return,United States,Hogarth Worldwide,da,Danish
27,9,4816,4816,Pek Yakında,Turkey,Hogarth Worldwide,da,Danish
27,9,6493,6493,The Inmate,Mexico,Hogarth Worldwide,da,Danish
27,8,678,678,Back to 1989,Taiwan,Appen,da,Danish
27,8,4268,4268,Mucho Mucho Amor: The Legend of Walter Mercado,United States,Appen,da,Danish
27,8,4278,4278,Mumbai Delhi Mumbai,India,Appen,da,Danish
27,8,7544,7544,Wet Hot American Summer: Ten Years Later,United States,Appen,da,Danish
27,16,262,262,A.M.I.,Canada,Semantix,da,Danish
27,16,4067,4067,Michael,India,Semantix,da,Danish
27,16,4418,4418,Natalie Palamides: Nate - A One Man Show,United States,Semantix,da,Danish
27,16,6322,6322,The Eagle of El-Se'eed,,Semantix,da,Danish
27,13,2306,2306,Fukrey,India,Translation Bureau,da,Danish
27,13,7548,7548,What Are the Odds?,India,Translation Bureau,da,Danish
27,7,1248,1248,Cats & Dogs: The Revenge of Kitty Galore,"United States, Australia",Keywords Studios,da,Danish
27,7,2112,2112,Fandry,India,Keywords Studios,da,Danish
27,7,5320,5320,Ryan Hamilton: Happy Face,United States,Keywords Studios,da,Danish
27,7,6815,6815,The Republic of Imbaba,,Keywords Studios,da,Danish
