project_id,state_id,timestamp
3468,3,2021-01-24 00:00:00
3468,4,2021-02-02 00:00:00
3469,0,2021-04-24 00:00:00
3469,1,2021-05-01 00:00:00
3469,2,2021-05-12 00:00:00
3469,3,2021-05-15 00:00:00
3469,4,2021-05-24 00:00:00
3470,0,2021-07-16 00:00:00
3470,1,2021-07-19 00:00:00
3470,2,2021-07-30 00:00:00
3470,3,2021-08-04 00:00:00
3470,4,2021-08-14 00:00:00
3471,0,2021-05-14 00:00:00
3471,1,2021-05-21 00:00:00
3471,2,2021-05-29 00:00:00
3471,3,2021-06-02 00:00:00
3471,4,2021-06-12 00:00:00
3472,0,2021-08-09 00:00:00
3472,1,2021-08-19 00:00:00
3473,0,2021-03-10 00:00:00
3473,1,2021-03-17 00:00:00
3473,2,2021-03-25 00:00:00
3473,3,2021-04-01 00:00:00
3473,4,2021-04-04 00:00:00
3474,0,2021-04-02 00:00:00
3474,1,2021-04-12 00:00:00
3474,2,2021-04-19 00:00:00
3474,3,2021-04-30 00:00:00
3474,4,2021-05-07 00:00:00
3475,0,2021-05-03 00:00:00
3475,1,2021-05-08 00:00:00
3475,2,2021-05-12 00:00:00
3475,3,2021-05-19 00:00:00
3475,4,2021-05-30 00:00:00
3476,0,2021-02-01 00:00:00
3476,1,2021-02-06 00:00:00
3476,2,2021-02-16 00:00:00
3476,3,2021-02-19 00:00:00
3476,4,2021-02-25 00:00:00
3477,0,2021-03-12 00:00:00
3477,1,2021-03-19 00:00:00
3477,2,2021-03-31 00:00:00
3477,3,2021-04-08 00:00:00
3477,4,2021-04-17 00:00:00
3478,0,2021-01-20 00:00:00
3478,1,2021-01-28 00:00:00
3478,2,2021-02-07 00:00:00
3478,3,2021-02-17 00:00:00
3478,4,2021-02-24 00:00:00
3479,0,2021-03-12 00:00:00
3479,1,2021-03-23 00:00:00
3479,2,2021-03-29 00:00:00
3479,3,2021-04-09 00:00:00
3479,4,2021-04-20 00:00:00
3480,0,2021-02-24 00:00:00
3480,1,2021-03-04 00:00:00
3480,2,2021-03-07 00:00:00
3480,3,2021-03-13 00:00:00
3480,4,2021-03-16 00:00:00
3481,0,2021-05-21 00:00:00
3481,1,2021-05-24 00:00:00
3481,2,2021-06-03 00:00:00
3481,3,2021-06-10 00:00:00
3481,4,2021-06-20 00:00:00
3482,0,2021-05-30 00:00:00
3482,1,2021-06-08 00:00:00
3482,2,2021-06-13 00:00:00
3482,3,2021-06-19 00:00:00
3482,4,2021-06-25 00:00:00
3483,0,2021-03-12 00:00:00
3483,1,2021-03-16 00:00:00
3483,2,2021-03-26 00:00:00
3483,3,2021-03-31 00:00:00
3483,4,2021-04-07 00:00:00
3484,0,2021-07-10 00:00:00
3484,1,2021-07-19 00:00:00
3484,2,2021-07-23 00:00:00
3484,3,2021-07-28 00:00:00
3484,4,2021-08-06 00:00:00
3485,0,2021-01-23 00:00:00
3485,1,2021-02-02 00:00:00
3485,2,2021-02-07 00:00:00
3485,3,2021-02-18 00:00:00
3485,4,2021-02-28 00:00:00
3486,0,2021-05-31 00:00:00
3486,1,2021-06-03 00:00:00
3486,2,2021-06-15 00:00:00
3486,3,2021-06-23 00:00:00
3486,4,2021-07-01 00:00:00
3487,0,2021-05-15 00:00:00
3487,1,2021-05-23 00:00:00
3487,2,2021-06-03 00:00:00
3487,3,2021-06-14 00:00:00
3487,4,2021-06-21 00:00:00
3488,0,2021-02-02 00:00:00
3488,1,2021-02-10 00:00:00
3488,2,2021-02-21 00:00:00
3488,3,2021-03-03 00:00:00
3488,4,2021-03-09 00:00:00
3489,0,2021-05-09 00:00:00
3489,1,2021-05-16 00:00:00
3489,2,2021-05-21 00:00:00
3489,3,2021-05-27 00:00:00
3489,4,2021-06-03 00:00:00
3490,0,2021-08-17 00:00:00
3491,0,2021-05-03 00:00:00
3491,1,2021-05-14 00:00:00
3491,2,2021-05-18 00:00:00
3491,3,2021-05-26 00:00:00
3491,4,2021-06-06 00:00:00
3492,0,2021-06-29 00:00:00
3492,1,2021-07-02 00:00:00
3492,2,2021-07-08 00:00:00
3492,3,2021-07-19 00:00:00
3492,4,2021-07-23 00:00:00
3493,0,2021-05-23 00:00:00
3493,1,2021-05-30 00:00:00
3493,2,2021-06-11 00:00:00
3493,3,2021-06-22 00:00:00
3493,4,2021-07-02 00:00:00
3494,0,2021-05-29 00:00:00
3494,1,2021-06-01 00:00:00
3494,2,2021-06-13 00:00:00
3494,3,2021-06-18 00:00:00
3494,4,2021-06-28 00:00:00
3495,0,2021-02-15 00:00:00
3495,1,2021-02-24 00:00:00
3495,2,2021-03-04 00:00:00
3495,3,2021-03-16 00:00:00
3495,4,2021-03-20 00:00:00
3496,0,2021-07-17 00:00:00
3496,1,2021-07-24 00:00:00
3496,2,2021-08-01 00:00:00
3496,3,2021-08-04 00:00:00
3496,4,2021-08-11 00:00:00
3497,0,2021-04-13 00:00:00
3497,1,2021-04-20 00:00:00
3497,2,2021-04-29 00:00:00
3497,3,2021-05-11 00:00:00
3497,4,2021-05-15 00:00:00
3498,0,2021-06-08 00:00:00
3498,1,2021-06-16 00:00:00
3498,2,2021-06-19 00:00:00
3498,3,2021-06-26 00:00:00
3498,4,2021-06-30 00:00:00
3499,0,2021-05-18 00:00:00
3499,1,2021-05-21 00:00:00
3499,2,2021-05-27 00:00:00
3499,3,2021-06-02 00:00:00
3499,4,2021-06-08 00:00:00
3500,0,2021-03-20 00:00:00
3500,1,2021-03-29 00:00:00
3500,2,2021-04-01 00:00:00
3500,3,2021-04-10 00:00:00
3500,4,2021-04-13 00:00:00
3501,0,2021-05-24 00:00:00
3501,1,2021-06-02 00:00:00
3501,2,2021-06-14 00:00:00
3501,3,2021-06-19 00:00:00
3501,4,2021-07-01 00:00:00
3502,0,2021-06-25 00:00:00
3502,1,2021-06-30 00:00:00
3502,2,2021-07-08 00:00:00
3502,3,2021-07-16 00:00:00
3502,4,2021-07-19 00:00:00
3503,0,2021-08-02 00:00:00
3503,1,2021-08-13 00:00:00
3503,2,2021-08-24 00:00:00
3504,0,2021-05-09 00:00:00
3504,1,2021-05-13 00:00:00
3504,2,2021-05-19 00:00:00
3504,3,2021-05-24 00:00:00
3504,4,2021-05-28 00:00:00
3505,0,2021-03-03 00:00:00
3505,1,2021-03-08 00:00:00
3505,2,2021-03-19 00:00:00
3505,3,2021-03-28 00:00:00
3505,4,2021-04-06 00:00:00
3506,0,2021-02-05 00:00:00
3506,1,2021-02-17 00:00:00
3506,2,2021-02-25 00:00:00
3506,3,2021-03-04 00:00:00
3506,4,2021-03-11 00:00:00
3507,0,2021-05-05 00:00:00
3507,1,2021-05-16 00:00:00
3507,2,2021-05-20 00:00:00
3507,3,2021-05-24 00:00:00
3507,4,2021-06-01 00:00:00
3508,0,2021-02-10 00:00:00
3508,1,2021-02-15 00:00:00
3508,2,2021-02-24 00:00:00
3508,3,2021-03-01 00:00:00
3508,4,2021-03-07 00:00:00
3509,0,2021-04-26 00:00:00
3509,1,2021-04-30 00:00:00
3509,2,2021-05-12 00:00:00
3509,3,2021-05-20 00:00:00
3509,4,2021-05-28 00:00:00
3510,0,2021-03-20 00:00:00
3510,1,2021-03-25 00:00:00
3510,2,2021-04-01 00:00:00
3510,3,2021-04-10 00:00:00
3510,4,2021-04-13 00:00:00
3511,0,2021-05-19 00:00:00
3511,1,2021-05-22 00:00:00
3511,2,2021-06-02 00:00:00
3511,3,2021-06-12 00:00:00
3511,4,2021-06-16 00:00:00
3512,0,2021-01-05 00:00:00
3512,1,2021-01-17 00:00:00
3512,2,2021-01-27 00:00:00
3512,3,2021-02-08 00:00:00
3512,4,2021-02-16 00:00:00
3513,0,2021-02-04 00:00:00
3513,1,2021-02-11 00:00:00
3513,2,2021-02-20 00:00:00
3513,3,2021-02-25 00:00:00
3513,4,2021-03-08 00:00:00
3514,0,2021-04-16 00:00:00
3514,1,2021-04-20 00:00:00
3514,2,2021-04-25 00:00:00
3514,3,2021-04-30 00:00:00
3514,4,2021-05-08 00:00:00
3515,0,2021-07-05 00:00:00
3515,1,2021-07-13 00:00:00
3515,2,2021-07-23 00:00:00
3515,3,2021-08-02 00:00:00
3515,4,2021-08-09 00:00:00
3516,0,2021-01-22 00:00:00
3516,1,2021-01-26 00:00:00
3516,2,2021-01-31 00:00:00
3516,3,2021-02-04 00:00:00
3516,4,2021-02-08 00:00:00
3517,0,2021-06-30 00:00:00
3517,1,2021-07-09 00:00:00
3517,2,2021-07-13 00:00:00
3517,3,2021-07-17 00:00:00
3517,4,2021-07-21 00:00:00
3518,0,2021-07-30 00:00:00
3518,1,2021-08-06 00:00:00
3518,2,2021-08-12 00:00:00
3518,3,2021-08-24 00:00:00
3519,0,2021-04-04 00:00:00
3519,1,2021-04-12 00:00:00
3519,2,2021-04-20 00:00:00
3519,3,2021-04-26 00:00:00
3519,4,2021-05-02 00:00:00
3520,0,2021-06-14 00:00:00
3520,1,2021-06-21 00:00:00
3520,2,2021-07-03 00:00:00
3520,3,2021-07-14 00:00:00
3520,4,2021-07-22 00:00:00
3521,0,2021-06-11 00:00:00
3521,1,2021-06-14 00:00:00
3521,2,2021-06-25 00:00:00
3521,3,2021-07-05 00:00:00
3521,4,2021-07-16 00:00:00
3522,0,2021-06-13 00:00:00
3522,1,2021-06-21 00:00:00
3522,2,2021-06-29 00:00:00
3522,3,2021-07-10 00:00:00
3522,4,2021-07-17 00:00:00
3523,0,2021-04-14 00:00:00
3523,1,2021-04-18 00:00:00
3523,2,2021-04-21 00:00:00
3523,3,2021-04-29 00:00:00
3523,4,2021-05-10 00:00:00
3524,0,2021-02-10 00:00:00
3524,1,2021-02-19 00:00:00
3524,2,2021-03-01 00:00:00
3524,3,2021-03-05 00:00:00
3524,4,2021-03-09 00:00:00
3525,0,2021-03-15 00:00:00
3525,1,2021-03-26 00:00:00
3525,2,2021-04-07 00:00:00
3525,3,2021-04-14 00:00:00
3525,4,2021-04-25 00:00:00
3526,0,2021-03-28 00:00:00
3526,1,2021-03-31 00:00:00
3526,2,2021-04-06 00:00:00
3526,3,2021-04-12 00:00:00
3526,4,2021-04-17 00:00:00
3527,0,2021-07-29 00:00:00
3527,1,2021-08-01 00:00:00
3527,2,2021-08-09 00:00:00
3527,3,2021-08-13 00:00:00
3527,4,2021-08-20 00:00:00
3528,0,2021-03-27 00:00:00
3528,1,2021-04-07 00:00:00
3528,2,2021-04-13 00:00:00
3528,3,2021-04-18 00:00:00
3528,4,2021-04-26 00:00:00
3529,0,2021-02-12 00:00:00
3529,1,2021-02-24 00:00:00
3529,2,2021-03-02 00:00:00
3529,3,2021-03-08 00:00:00
3529,4,2021-03-12 00:00:00
3530,0,2021-08-21 00:00:00
3531,0,2021-04-22 00:00:00
3531,1,2021-04-27 00:00:00
3531,2,2021-04-30 00:00:00
3531,3,2021-05-10 00:00:00
3531,4,2021-05-21 00:00:00
3532,0,2021-06-05 00:00:00
3532,1,2021-06-10 00:00:00
3532,2,2021-06-21 00:00:00
3532,3,2021-06-30 00:00:00
3532,4,2021-07-05 00:00:00
3533,0,2021-05-23 00:00:00
3533,1,2021-06-02 00:00:00
3533,2,2021-06-13 00:00:00
3533,3,2021-06-19 00:00:00
3533,4,2021-06-30 00:00:00
3534,0,2021-08-12 00:00:00
3534,1,2021-08-20 00:00:00
3535,0,2021-08-12 00:00:00
3535,1,2021-08-17 00:00:00
3535,2,2021-08-22 00:00:00
3536,0,2021-03-04 00:00:00
3536,1,2021-03-08 00:00:00
3536,2,2021-03-15 00:00:00
3536,3,2021-03-23 00:00:00
3536,4,2021-04-02 00:00:00
3537,0,2021-06-23 00:00:00
3537,1,2021-06-30 00:00:00
3537,2,2021-07-04 00:00:00
3537,3,2021-07-07 00:00:00
3537,4,2021-07-11 00:00:00
3538,0,2021-01-24 00:00:00
3538,1,2021-01-28 00:00:00
3538,2,2021-02-04 00:00:00
3538,3,2021-02-16 00:00:00
3538,4,2021-02-28 00:00:00
3539,0,2021-04-05 00:00:00
3539,1,2021-04-13 00:00:00
3539,2,2021-04-19 00:00:00
3539,3,2021-04-23 00:00:00
3539,4,2021-05-02 00:00:00
3540,0,2021-02-14 00:00:00
3540,1,2021-02-26 00:00:00
3540,2,2021-03-04 00:00:00
3540,3,2021-03-14 00:00:00
3540,4,2021-03-20 00:00:00
3541,0,2021-02-13 00:00:00
3541,1,2021-02-24 00:00:00
3541,2,2021-03-02 00:00:00
3541,3,2021-03-14 00:00:00
3541,4,2021-03-17 00:00:00
3542,0,2021-02-19 00:00:00
3542,1,2021-03-02 00:00:00
3542,2,2021-03-09 00:00:00
3542,3,2021-03-14 00:00:00
3542,4,2021-03-21 00:00:00
3543,0,2021-05-12 00:00:00
3543,1,2021-05-22 00:00:00
3543,2,2021-05-28 00:00:00
3543,3,2021-06-08 00:00:00
3543,4,2021-06-20 00:00:00
3544,0,2021-04-04 00:00:00
3544,1,2021-04-07 00:00:00
3544,2,2021-04-15 00:00:00
3544,3,2021-04-26 00:00:00
3544,4,2021-05-07 00:00:00
3545,0,2021-02-15 00:00:00
3545,1,2021-02-24 00:00:00
3545,2,2021-03-02 00:00:00
3545,3,2021-03-10 00:00:00
3545,4,2021-03-17 00:00:00
3546,0,2021-01-17 00:00:00
3546,1,2021-01-24 00:00:00
3546,2,2021-02-05 00:00:00
3546,3,2021-02-17 00:00:00
3546,4,2021-02-21 00:00:00
3547,0,2021-03-26 00:00:00
3547,1,2021-03-29 00:00:00
3547,2,2021-04-01 00:00:00
3547,3,2021-04-11 00:00:00
3547,4,2021-04-14 00:00:00
3548,0,2021-01-14 00:00:00
3548,1,2021-01-21 00:00:00
3548,2,2021-02-01 00:00:00
3548,3,2021-02-08 00:00:00
3548,4,2021-02-13 00:00:00
3549,0,2021-02-23 00:00:00
3549,1,2021-02-26 00:00:00
3549,2,2021-03-07 00:00:00
3549,3,2021-03-16 00:00:00
3549,4,2021-03-20 00:00:00
3550,0,2021-03-07 00:00:00
3550,1,2021-03-18 00:00:00
3550,2,2021-03-25 00:00:00
3550,3,2021-03-31 00:00:00
3550,4,2021-04-04 00:00:00
3551,0,2021-07-02 00:00:00
3551,1,2021-07-13 00:00:00
3551,2,2021-07-18 00:00:00
3551,3,2021-07-29 00:00:00
3551,4,2021-08-03 00:00:00
3552,0,2021-06-13 00:00:00
3552,1,2021-06-19 00:00:00
3552,2,2021-07-01 00:00:00
3552,3,2021-07-04 00:00:00
3552,4,2021-07-13 00:00:00
3553,0,2021-06-11 00:00:00
3553,1,2021-06-14 00:00:00
3553,2,2021-06-17 00:00:00
3553,3,2021-06-23 00:00:00
3553,4,2021-07-01 00:00:00
3554,0,2021-03-26 00:00:00
3554,1,2021-04-06 00:00:00
3554,2,2021-04-18 00:00:00
3554,3,2021-04-24 00:00:00
3554,4,2021-05-03 00:00:00
3555,0,2021-02-10 00:00:00
3555,1,2021-02-16 00:00:00
3555,2,2021-02-23 00:00:00
3555,3,2021-03-05 00:00:00
3555,4,2021-03-17 00:00:00
3556,0,2021-05-04 00:00:00
3556,1,2021-05-07 00:00:00
3556,2,2021-05-13 00:00:00
3556,3,2021-05-25 00:00:00
3556,4,2021-06-03 00:00:00
3557,0,2021-01-24 00:00:00
3557,1,2021-01-28 00:00:00
3557,2,2021-02-08 00:00:00
3557,3,2021-02-15 00:00:00
3557,4,2021-02-18 00:00:00
3558,0,2021-07-28 00:00:00
3558,1,2021-08-06 00:00:00
3558,2,2021-08-11 00:00:00
3558,3,2021-08-14 00:00:00
3558,4,2021-08-25 00:00:00
3559,0,2021-08-17 00:00:00
3560,0,2021-03-29 00:00:00
3560,1,2021-04-08 00:00:00
3560,2,2021-04-16 00:00:00
3560,3,2021-04-21 00:00:00
3560,4,2021-05-01 00:00:00
3561,0,2021-01-04 00:00:00
3561,1,2021-01-08 00:00:00
3561,2,2021-01-13 00:00:00
3561,3,2021-01-24 00:00:00
3561,4,2021-02-01 00:00:00
3562,0,2021-06-08 00:00:00
3562,1,2021-06-14 00:00:00
3562,2,2021-06-24 00:00:00
3562,3,2021-06-28 00:00:00
3562,4,2021-07-06 00:00:00
3563,0,2021-04-24 00:00:00
3563,1,2021-05-03 00:00:00
3563,2,2021-05-15 00:00:00
3563,3,2021-05-25 00:00:00
3563,4,2021-06-04 00:00:00
3564,0,2021-06-17 00:00:00
3564,1,2021-06-26 00:00:00
3564,2,2021-07-08 00:00:00
3564,3,2021-07-14 00:00:00
3564,4,2021-07-19 00:00:00
3565,0,2021-03-29 00:00:00
3565,1,2021-04-02 00:00:00
3565,2,2021-04-07 00:00:00
3565,3,2021-04-14 00:00:00
3565,4,2021-04-17 00:00:00
3566,0,2021-02-11 00:00:00
3566,1,2021-02-14 00:00:00
3566,2,2021-02-24 00:00:00
3566,3,2021-03-02 00:00:00
3566,4,2021-03-14 00:00:00
3567,0,2021-07-21 00:00:00
3567,1,2021-07-28 00:00:00
3567,2,2021-08-06 00:00:00
3567,3,2021-08-16 00:00:00
3567,4,2021-08-23 00:00:00
3568,0,2021-03-01 00:00:00
3568,1,2021-03-10 00:00:00
3568,2,2021-03-14 00:00:00
3568,3,2021-03-22 00:00:00
3568,4,2021-03-25 00:00:00
3569,0,2021-08-02 00:00:00
3569,1,2021-08-12 00:00:00
3569,2,2021-08-23 00:00:00
3570,0,2021-05-15 00:00:00
3570,1,2021-05-26 00:00:00
3570,2,2021-06-03 00:00:00
3570,3,2021-06-07 00:00:00
3570,4,2021-06-12 00:00:00
3571,0,2021-05-08 00:00:00
3571,1,2021-05-16 00:00:00
3571,2,2021-05-28 00:00:00
3571,3,2021-06-09 00:00:00
3571,4,2021-06-21 00:00:00
3572,0,2021-01-25 00:00:00
3572,1,2021-01-28 00:00:00
3572,2,2021-02-02 00:00:00
3572,3,2021-02-07 00:00:00
3572,4,2021-02-18 00:00:00
3573,0,2021-02-25 00:00:00
3573,1,2021-03-08 00:00:00
3573,2,2021-03-20 00:00:00
3573,3,2021-03-25 00:00:00
3573,4,2021-04-05 00:00:00
3574,0,2021-08-19 00:00:00
3574,1,2021-08-23 00:00:00
3575,0,2021-08-03 00:00:00
3575,1,2021-08-13 00:00:00
3575,2,2021-08-20 00:00:00
3576,0,2021-01-01 00:00:00
3576,1,2021-01-11 00:00:00
3576,2,2021-01-18 00:00:00
3576,3,2021-01-22 00:00:00
3576,4,2021-01-27 00:00:00
3577,0,2021-08-24 00:00:00
3578,0,2021-07-03 00:00:00
3578,1,2021-07-07 00:00:00
3578,2,2021-07-17 00:00:00
3578,3,2021-07-27 00:00:00
3578,4,2021-08-03 00:00:00
3579,0,2021-01-03 00:00:00
3579,1,2021-01-15 00:00:00
3579,2,2021-01-27 00:00:00
3579,3,2021-02-05 00:00:00
3579,4,2021-02-11 00:00:00
3580,0,2021-01-26 00:00:00
3580,1,2021-02-06 00:00:00
3580,2,2021-02-11 00:00:00
3580,3,2021-02-20 00:00:00
3580,4,2021-02-26 00:00:00
3581,0,2021-06-01 00:00:00
3581,1,2021-06-05 00:00:00
3581,2,2021-06-09 00:00:00
3581,3,2021-06-13 00:00:00
3581,4,2021-06-21 00:00:00
3582,0,2021-05-02 00:00:00
3582,1,2021-05-13 00:00:00
3582,2,2021-05-22 00:00:00
3582,3,2021-05-29 00:00:00
3582,4,2021-06-03 00:00:00
3583,0,2021-07-17 00:00:00
3583,1,2021-07-27 00:00:00
3583,2,2021-08-05 00:00:00
3583,3,2021-08-12 00:00:00
3583,4,2021-08-23 00:00:00
3584,0,2021-01-01 00:00:00
3584,1,2021-01-07 00:00:00
3584,2,2021-01-13 00:00:00
3584,3,2021-01-24 00:00:00
3584,4,2021-02-01 00:00:00
3585,0,2021-07-31 00:00:00
3585,1,2021-08-08 00:00:00
3585,2,2021-08-18 00:00:00
3585,3,2021-08-24 00:00:00
3586,0,2021-02-12 00:00:00
3586,1,2021-02-18 00:00:00
3586,2,2021-02-28 00:00:00
3586,3,2021-03-06 00:00:00
3586,4,2021-03-13 00:00:00
3587,0,2021-07-09 00:00:00
3587,1,2021-07-13 00:00:00
3587,2,2021-07-17 00:00:00
3587,3,2021-07-20 00:00:00
3587,4,2021-07-25 00:00:00
3588,0,2021-02-21 00:00:00
3588,1,2021-03-02 00:00:00
3588,2,2021-03-08 00:00:00
3588,3,2021-03-20 00:00:00
3588,4,2021-03-24 00:00:00
3589,0,2021-01-23 00:00:00
3589,1,2021-02-03 00:00:00
3589,2,2021-02-10 00:00:00
3589,3,2021-02-19 00:00:00
3589,4,2021-02-24 00:00:00
3590,0,2021-06-23 00:00:00
3590,1,2021-06-29 00:00:00
3590,2,2021-07-07 00:00:00
3590,3,2021-07-18 00:00:00
3590,4,2021-07-26 00:00:00
3591,0,2021-07-01 00:00:00
3591,1,2021-07-12 00:00:00
3591,2,2021-07-21 00:00:00
3591,3,2021-07-24 00:00:00
3591,4,2021-07-28 00:00:00
3592,0,2021-04-09 00:00:00
3592,1,2021-04-12 00:00:00
3592,2,2021-04-17 00:00:00
3592,3,2021-04-27 00:00:00
3592,4,2021-05-07 00:00:00
3593,0,2021-07-15 00:00:00
3593,1,2021-07-23 00:00:00
3593,2,2021-07-28 00:00:00
3593,3,2021-08-01 00:00:00
3593,4,2021-08-09 00:00:00
3594,0,2021-06-24 00:00:00
3594,1,2021-07-01 00:00:00
3594,2,2021-07-08 00:00:00
3594,3,2021-07-12 00:00:00
3594,4,2021-07-18 00:00:00
3595,0,2021-03-18 00:00:00
3595,1,2021-03-30 00:00:00
3595,2,2021-04-10 00:00:00
3595,3,2021-04-13 00:00:00
3595,4,2021-04-23 00:00:00
3596,0,2021-03-03 00:00:00
3596,1,2021-03-15 00:00:00
3596,2,2021-03-18 00:00:00
3596,3,2021-03-23 00:00:00
3596,4,2021-04-01 00:00:00
3597,0,2021-06-02 00:00:00
3597,1,2021-06-10 00:00:00
3597,2,2021-06-15 00:00:00
3597,3,2021-06-23 00:00:00
3597,4,2021-07-03 00:00:00
3598,0,2021-04-23 00:00:00
3598,1,2021-04-26 00:00:00
3598,2,2021-05-02 00:00:00
3598,3,2021-05-10 00:00:00
3598,4,2021-05-14 00:00:00
3599,0,2021-01-22 00:00:00
3599,1,2021-01-31 00:00:00
3599,2,2021-02-03 00:00:00
3599,3,2021-02-11 00:00:00
3599,4,2021-02-17 00:00:00
3600,0,2021-06-29 00:00:00
3600,1,2021-07-05 00:00:00
3600,2,2021-07-08 00:00:00
3600,3,2021-07-18 00:00:00
3600,4,2021-07-29 00:00:00
3601,0,2021-05-04 00:00:00
3601,1,2021-05-15 00:00:00
3601,2,2021-05-22 00:00:00
3601,3,2021-05-30 00:00:00
3601,4,2021-06-02 00:00:00
3602,0,2021-01-12 00:00:00
3602,1,2021-01-23 00:00:00
3602,2,2021-01-29 00:00:00
3602,3,2021-02-05 00:00:00
3602,4,2021-02-12 00:00:00
3603,0,2021-03-28 00:00:00
3603,1,2021-04-09 00:00:00
3603,2,2021-04-13 00:00:00
3603,3,2021-04-19 00:00:00
3603,4,2021-04-22 00:00:00
3604,0,2021-02-21 00:00:00
3604,1,2021-03-05 00:00:00
3604,2,2021-03-08 00:00:00
3604,3,2021-03-16 00:00:00
3604,4,2021-03-19 00:00:00
3605,0,2021-03-24 00:00:00
3605,1,2021-04-03 00:00:00
3605,2,2021-04-09 00:00:00
3605,3,2021-04-13 00:00:00
3605,4,2021-04-18 00:00:00
3606,0,2021-06-17 00:00:00
3606,1,2021-06-28 00:00:00
3606,2,2021-07-05 00:00:00
3606,3,2021-07-10 00:00:00
3606,4,2021-07-21 00:00:00
3607,0,2021-04-18 00:00:00
3607,1,2021-04-23 00:00:00
3607,2,2021-04-27 00:00:00
3607,3,2021-05-07 00:00:00
3607,4,2021-05-14 00:00:00
3608,0,2021-02-02 00:00:00
3608,1,2021-02-11 00:00:00
3608,2,2021-02-20 00:00:00
3608,3,2021-02-23 00:00:00
3608,4,2021-02-27 00:00:00
3609,0,2021-01-10 00:00:00
3609,1,2021-01-16 00:00:00
3609,2,2021-01-21 00:00:00
3609,3,2021-02-01 00:00:00
3609,4,2021-02-11 00:00:00
3610,0,2021-03-03 00:00:00
3610,1,2021-03-12 00:00:00
3610,2,2021-03-23 00:00:00
3610,3,2021-04-04 00:00:00
3610,4,2021-04-10 00:00:00
3611,0,2021-04-12 00:00:00
3611,1,2021-04-18 00:00:00
3611,2,2021-04-25 00:00:00
3611,3,2021-05-06 00:00:00
3611,4,2021-05-14 00:00:00
3612,0,2021-01-04 00:00:00
3612,1,2021-01-13 00:00:00
3612,2,2021-01-18 00:00:00
3612,3,2021-01-24 00:00:00
3612,4,2021-01-31 00:00:00
3613,0,2021-07-12 00:00:00
3613,1,2021-07-16 00:00:00
3613,2,2021-07-23 00:00:00
3613,3,2021-08-04 00:00:00
3613,4,2021-08-15 00:00:00
3614,0,2021-03-11 00:00:00
3614,1,2021-03-14 00:00:00
3614,2,2021-03-24 00:00:00
3614,3,2021-04-03 00:00:00
3614,4,2021-04-10 00:00:00
3615,0,2021-06-04 00:00:00
3615,1,2021-06-13 00:00:00
3615,2,2021-06-22 00:00:00
3615,3,2021-06-27 00:00:00
3615,4,2021-06-30 00:00:00
3616,0,2021-05-29 00:00:00
3616,1,2021-06-07 00:00:00
3616,2,2021-06-13 00:00:00
3616,3,2021-06-20 00:00:00
3616,4,2021-06-23 00:00:00
3617,0,2021-06-28 00:00:00
3617,1,2021-07-06 00:00:00
3617,2,2021-07-14 00:00:00
3617,3,2021-07-19 00:00:00
3617,4,2021-07-31 00:00:00
3618,0,2021-02-13 00:00:00
3618,1,2021-02-19 00:00:00
3618,2,2021-02-26 00:00:00
3618,3,2021-03-05 00:00:00
3618,4,2021-03-15 00:00:00
3619,0,2021-06-25 00:00:00
3619,1,2021-07-04 00:00:00
3619,2,2021-07-13 00:00:00
3619,3,2021-07-20 00:00:00
3619,4,2021-07-25 00:00:00
3620,0,2021-04-06 00:00:00
3620,1,2021-04-09 00:00:00
3620,2,2021-04-21 00:00:00
3620,3,2021-04-25 00:00:00
3620,4,2021-04-29 00:00:00
3621,0,2021-08-23 00:00:00
3622,0,2021-06-18 00:00:00
3622,1,2021-06-28 00:00:00
3622,2,2021-07-09 00:00:00
3622,3,2021-07-19 00:00:00
3622,4,2021-07-23 00:00:00
3623,0,2021-07-11 00:00:00
3623,1,2021-07-23 00:00:00
3623,2,2021-08-04 00:00:00
3623,3,2021-08-10 00:00:00
3623,4,2021-08-18 00:00:00
3624,0,2021-05-21 00:00:00
3624,1,2021-05-26 00:00:00
3624,2,2021-06-02 00:00:00
3624,3,2021-06-06 00:00:00
3624,4,2021-06-16 00:00:00
3625,0,2021-01-04 00:00:00
3625,1,2021-01-07 00:00:00
3625,2,2021-01-13 00:00:00
3625,3,2021-01-23 00:00:00
3625,4,2021-01-28 00:00:00
3626,0,2021-08-23 00:00:00
3627,0,2021-06-13 00:00:00
3627,1,2021-06-17 00:00:00
3627,2,2021-06-27 00:00:00
3627,3,2021-07-07 00:00:00
3627,4,2021-07-12 00:00:00
3628,0,2021-06-29 00:00:00
3628,1,2021-07-05 00:00:00
3628,2,2021-07-15 00:00:00
3628,3,2021-07-27 00:00:00
3628,4,2021-08-03 00:00:00
3629,0,2021-03-28 00:00:00
3629,1,2021-04-09 00:00:00
3629,2,2021-04-21 00:00:00
3629,3,2021-05-01 00:00:00
3629,4,2021-05-05 00:00:00
3630,0,2021-04-18 00:00:00
3630,1,2021-04-22 00:00:00
3630,2,2021-04-28 00:00:00
3630,3,2021-05-02 00:00:00
3630,4,2021-05-06 00:00:00
3631,0,2021-08-06 00:00:00
3631,1,2021-08-17 00:00:00
3631,2,2021-08-20 00:00:00
3632,0,2021-04-18 00:00:00
3632,1,2021-04-30 00:00:00
3632,2,2021-05-05 00:00:00
3632,3,2021-05-08 00:00:00
3632,4,2021-05-18 00:00:00
